SPILL_ID,START_DATE,LAT,LON,COUNTY,SPILL_CAUSE,SPILL CAUSE EXPLAIN,SSO Storm Associated,SPILL TYPE,SPILL VOL REACH LAND,SPILL VOL,SPILL VOL RECOVER,SPILL VOL REACH SURF,DIAMETER OF SEWER,MATERIAL SEWER_PIPE,AGE
854653,12/23/2018 12:10,34.094317,-118.210834,Los Angeles,Root Intrusion, ,No,Category 3,0,73,73,0,8,VCP,106
855750,12/23/2018 12:15,38.67396389,-121.3431389,Sacramento,Root intrusion, ,No,Category 3,16,16,16,0, , , 
855472,12/23/2018 12:15,38.75868,-121.28913,Placer,Grease Deposition (FOG), ,No,Category 3,10,10,10,0, , , 
854646,12/23/2018 13:25,32.75608,-117.17365,San Diego,Root Intrusion,ROOT STOPPAGE,No,Category 3,175,175,0,0,6,CP, 
855497,12/23/2018 14:40,38.40566,-122.84209,Sonoma,Root Intrusion, ,No,Category 3,58,62,4,0,6,PVC,41
854671,12/23/2018 17:00,37.795155,-122.393796,San Francisco,Grease Deposition (FOG), ,No,Category 2,6500,6500,6500,0,8,Cast Iron, 
855719,12/23/2018 20:42,38.58091111,-121.3617778,Sacramento,Root intrusion, ,No,Category 3,5,5,4,0, , , 
854915,12/24/2018 8:40,38.30583,-122.26727,Napa,Root Intrusion, ,No,Category 3,5,5,5,0,4,ACP,53
855710,12/24/2018 9:30,38.70232222,-121.3011083,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
855739,12/24/2018 10:00,38.59744444,-121.3476,Sacramento,Debris-General, ,No,Category 3,6,9,7,0, , , 
855021,12/24/2018 10:00,37.99953,-120.38896,Tuolumne,Root Intrusion,Root growing in from customers service lateral.,No,Category 3,240,240,225,0,6,ACP,50
855751,12/24/2018 10:45,38.67036667,-121.2872056,Sacramento,Root intrusion, ,No,Category 3,4,4,4,0, , , 
854681,12/24/2018 11:55,34.878462,-120.410039,Santa Barbara,Root Intrusion, ,No,Category 2,3250,3250,3250,0, , , 
855099,12/24/2018 12:00,34.46365,-118.48053,Los Angeles,Other (specify below),"A combination of heavy grease, rags, and debris.",No,Category 3,400,400,0,0, , , 
855800,12/24/2018 12:05,37.6764,-121.77064,Alameda,Pipe Structural Problem/Failure,"Pipe failure in mainline at manhole,causing blockage",No,Category 3,20,20,18,0, , , 
854692,12/24/2018 12:30,36.82926,-119.70135,Fresno,Debris-Rags, ,No,Category 3,45,45,0,0,6,PVC,40
854683,12/24/2018 13:30,34.883161,-120.418588,Santa Barbara,Root Intrusion,root ball from upstream blockage caused this blockage.,No,Category 2,1000,1000,700,0, , , 
855106,12/24/2018 15:29,33.78071746,-118.4098944,Los Angeles,Other (specify below),Roots,No,Category 3,130,130,40,0, , , 
854743,12/25/2018 9:30,38.73757,-121.15802,Placer,Root Intrusion,,No,Category 1,1480,3480,2000,2000,6,VCP,59
855421,12/25/2018 10:30,37.31917,-121.82165,Santa Clara,Grease Deposition (FOG), ,No,Category 3,58,675,675,0, , , 
854687,12/25/2018 15:15,37.80785,-122.25575,Alameda,Grease Deposition (FOG), ,No,Category 1,0,565,10,555,8, , 
855755,12/25/2018 16:30,38.66474444,-121.29215,Sacramento,Root intrusion, ,No,Category 3,8,589,588,0, , , 
855498,12/26/2018 8:00,34.14329,-118.62991,Los Angeles,Grease Deposition (FOG), ,No,Category 1,250,500,0,250, , , 
854745,12/26/2018 8:52,38.52627,-121.50682,Sacramento,Grease Deposition (FOG), ,No,Category 3,0,7,7,0,6,Clay,65
855758,12/26/2018 9:00,38.66572222,-121.2773944,Sacramento,Debris-General, ,No,Category 3,5,5,1,0, , , 
854987,12/26/2018 10:30,33.73109,-116.98562,Riverside,Vandalism, ,No,Category 3,800,800,700,0,8,clay,40
854763,12/26/2018 13:00,37.795138,-122.393663,San Francisco,Grease Deposition (FOG), ,No,Category 2,5900,5900,5900,0,8,Cast Iron, 
855699,12/26/2018 13:00,38.68223611,-121.3679833,Sacramento,Debris-General, ,No,Category 3,6,30,26,0, , , 
855066,12/26/2018 14:35,37.66124,-122.07156,Alameda,Other (specify below),Blanket in manhole that was stuck in downstream pipe inlet,No,Category 3,915,915,600,0,8,vcp,60
854765,12/27/2018 1:13,33.54815,-117.77641,Orange,Debris-Rags,non disposable wipes,No,Category 3,650,650,0,0,8,vcp, 
855015,12/27/2018 4:30,37.99028,-121.76741,Contra Costa,Debris-Rags, ,No,Category 3,10,30,30,0,4,VCP, 
855330,12/27/2018 8:30,37.496118,-122.278287,San Mateo,Root Intrusion, ,No,Category 3,316,316,20,0, , , 
855037,12/27/2018 9:15,35.328,-119.036,Kern,Grease Deposition (FOG), ,No,Category 3,10,10,10,0,6,Plastic, 
854744,12/27/2018 10:05,34.157666,-118.361789,Los Angeles,Debris-General, ,No,Category 3,52,52,52,0,10,VCP,57
854786,12/27/2018 10:35,34.097622,-118.249166,Los Angeles,Pipe Structural Problem/Failure, ,No,Category 3,25,25,0,0,8,VCP,89
854813,12/27/2018 10:53,37.77824,-122.19525,Alameda,Grease Deposition (FOG), ,No,Category 3,0,560,560,0,8, , 
854964,12/27/2018 13:40,37.476437,-122.198521,San Mateo,Debris from Lateral,Paper towels,No,Category 1,15,295,0,280, , , 
855541,12/27/2018 14:30,36.78066,-119.76621,Fresno,Root Intrusion, ,No,Category 3,80,80,80,0,6,VCP,53
854816,12/27/2018 15:07,34.055742,-118.500997,Los Angeles,Root Intrusion, ,No,Category 3,26,26,26,0,8,VCP,69
855524,12/27/2018 15:45,37.95399,-120.41362,Tuolumne,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),Company was clearing debris and re-grading empty lot. They did not call in a USA dig. Broke JSD's main line,No,Category 3,75,75,75,0,6,PVC SDR-35,23
854997,12/28/2018 0:00,36.61962,-121.839025,Monterey,Root Intrusion,Root intrusion and build up of debris,No,Category 3,100,100,5,0,6,VCP, 
854970,12/28/2018 0:00,37.64686,-118.99732,Mono,Other (specify below),Please see spill detail attachment.,No,Category 3,200,200,200,0,4,AC,35
855125,12/28/2018 0:00,34.2572,-117.17468,San Bernardino,Root Intrusion, ,No,Category 3,30,30,30,0,6,Concrete,65
854954,12/28/2018 16:27,37.82509,-122.2696,Alameda,Inappropriate Discharge to CS, ,No,Category 1,0,300,50,250,8,Plastic, 
855657,12/29/2018 0:00,34.60615,-118.1383,Los Angeles,Inappropriate Discharge to CS,Cementitious material illegally deposited in manhole (possibly by pool construction company).,No,Category 3,35,35,12,0,8,VCP,47
855002,12/29/2018 4:55,38.59077,-121.5327,Yolo,Grease Deposition (FOG), ,No,Category 3,15,15,15,0,4,clay,40
855713,12/29/2018 8:00,38.68514722,-121.343925,Sacramento,Debris-General, ,No,Category 3,6,104,103,0, , , 
854975,12/29/2018 8:00,37.087052,-119.316071,Fresno,Root Intrusion, ,No,Category 1,1400,1500,0,100, , , 
855728,12/29/2018 9:30,38.62410278,-121.5011472,Sacramento,Root intrusion, ,No,Category 3,6,6,4,0, , , 
855714,12/29/2018 10:00,38.46394722,-121.4301444,Sacramento,Root intrusion, ,No,Category 3,10,63,62,0, , , 
855706,12/29/2018 10:00,38.53756389,-121.3636139,Sacramento,Debris-General, ,No,Category 3,3,6,5,0, , , 
854984,12/29/2018 10:00,37.97183,-121.32249,San Joaquin,Debris from Lateral,The transition joint has dropped and may have held back debris.,No,Category 3,13,13,13,0,4,VCP, 
855505,12/29/2018 10:25,37.75657,-122.22561,Alameda,Debris-General, ,No,Category 3,10,10,9,0,4, , 
855629,12/29/2018 14:59,37.64684,-122.4287,San Mateo,Grease Deposition (FOG), ,No,Category 3,8,8,8,0,4,VCP, 
854947,12/29/2018 15:32,32.7682,-117.08148,San Diego,Other (specify below),ROOTS,No,Category 3,294,294,294,0,8,VC, 
855005,12/29/2018 17:05,37.63035,-122.39616,San Mateo,Pipe Structural Problem/Failure, ,No,Category 2,24455,24455,24455,0, , , 
854956,12/30/2018 0:00,34.43594,-119.72984,Santa Barbara,Root Intrusion,Root intrusion at private lateral,No,Category 1,113,117,117,2,6,VCP,92
855118,12/30/2018 0:00,35.60701,-117.68814,Kern,Grease Deposition (FOG), ,No,Category 3,325,325,300,0,8,VCP,30
855003,12/30/2018 7:30,38.356,-122.00058,Solano,Root Intrusion, ,No,Category 3,2,2,2,0,4,vcp, 
854994,12/30/2018 9:30,35.27218,-119.0414,Kern,Construction Diversion Failure,Contractors temporary Sewer Diversion/bypass clogged with rags,No,Category 2,54000,54000,0,0, , , 
855729,12/30/2018 9:45,38.70085278,-121.2499139,Sacramento,Root intrusion, ,No,Category 3,3,5,5,0, , , 
855058,12/30/2018 10:30,34.27198,-118.79292,Ventura,Pipe Structural Problem/Failure, ,No,Category 2,500,1000,1000,0,4,ACP,35
854988,12/30/2018 12:00,38.53052,-121.46796,Sacramento,Root Intrusion, ,No,Category 2,0,2206,2206,0,6,VCP,94
855086,12/30/2018 12:30,38.90399,-121.0752,Placer,Root Intrusion, ,No,Category 3,500,500,0,0, , , 
855437,12/31/2018 3:57,37.63767,-122.43914,San Mateo,Grease Deposition (FOG), ,No,Category 3,10,10,10,0,6,VCP, 
855734,12/31/2018 8:00,38.67020278,-121.3027944,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
855688,12/31/2018 9:00,38.524525,-121.4119028,Sacramento,Debris-General, ,No,Category 3,18,18,5,0, , , 
855087,12/31/2018 10:38,33.76364714,-118.4048512,Los Angeles,Other (specify below),Heavy Roots and Rags,No,Category 1,2000,4000,2000,2000, , , 
855016,12/31/2018 10:38,34.12934,-117.27177,San Bernardino,Root Intrusion,Root Intrusion and Fog.,No,Category 3,684,684,684,0,8,vcp, 
855068,12/31/2018 10:40,38.03252,-121.35367,San Joaquin,Root Intrusion,At five feet out from the clean out there is a break with heavy roots and pipe missing.,No,Category 3,4,4,4,0,4,VCP, 
855020,12/31/2018 15:00,38.039167,-120.226111,Tuolumne,Debris-General, ,No,Category 1,1623,2324,0,701, , , 
855700,12/31/2018 16:30,38.68881111,-121.2720278,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
855479,12/31/2018 18:30,38.7305,-120.80321,El Dorado,Debris-General, ,No,Category 3,15,15,0,0,4,clay,60
855635,1/1/2019 0:00,37.445119,-122.124198,Santa Clara,Root Intrusion, ,No,Category 3,25,25,20,0, , , 
855029,1/1/2019 7:00,35.367,-119.027,Kern,Grease Deposition (FOG), ,No,Category 3,20,20,4,0,6, , 
856541,1/1/2019 7:30,38.61408611,-121.2884056,Sacramento,Grease deposition (FOG), ,No,Category 3,5,5,2,0, , , 
856542,1/1/2019 12:00,38.46498333,-121.4255722,Sacramento,Pipe Structural Problem/Failure, ,No,Category 3,4,4,2,0, , , 
855141,1/1/2019 12:12,33.83809,-118.18159,Los Angeles,Other (specify below),Rags,No,Category 3,75,75,75,0, , , 
856543,1/1/2019 13:00,38.55519444,-121.3624167,Sacramento,Root intrusion, ,No,Category 3,3,3,3,0, , , 
858726,1/1/2019 17:00,37.664031,-121.002333,Stanislaus,Root Intrusion, ,No,Category 3,0,16,16,0,6,VCP, 
855632,1/2/2019 0:00,37.412783,-122.106767,Santa Clara,Root Intrusion, ,No,Category 3,29,29,20,0, , , 
854990,1/2/2019 0:00,36.95857,-122.04156,Santa Cruz,Debris-Wipes/Non-Dispersables, ,No,Category 3,5,15,15,0, , , 
855017,1/2/2019 0:00,36.6291,-121.84028,Monterey,Pipe Structural Problem/Failure, ,No,Category 2,1500,1500,0,0,10,PVC,20
855008,1/2/2019 0:00,37.64519,-118.96422,Mono,Debris from Construction, ,No,Category 2,3000,3000,2000,0,8,AC,35
854980,1/2/2019 0:00,32.63281,-117.08194,San Diego,Debris-Wipes/Non-Dispersables, ,No,Category 1,0,500,450,50, , , 
855207,1/2/2019 7:00,34.15037,-118.21435,Los Angeles,Root Intrusion, ,No,Category 3,330,330,11,0,8,VCP,92
855013,1/2/2019 7:45,37.8716,-122.50505,Marin,Root Intrusion, ,No,Category 1,0,125,0,125,6,Terra Cotta,80
856449,1/2/2019 7:58,37.64176,-122.44016,San Mateo,Root Intrusion, ,No,Category 3,10,10,10,0,4,VCP, 
856544,1/2/2019 8:00,38.63584722,-121.3199111,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
855062,1/2/2019 8:30,38.01684,-121.35581,San Joaquin,Debris from Lateral,This lateral sags is certain spots causing debris resulting in a spill.,No,Category 3,0,50,50,0,4,ABS/VCP, 
855326,1/2/2019 9:00,37.522534,-122.308166,San Mateo,Root Intrusion,Plumber noticed a drip at 9am. He then plugged the lateral in the new construction at 11:15am before reporting the spill. There was not spill into structure pass 11:15am. This explains why the spill stopped before our agency was notified.,No,Category 3,135,135,135,0,6,vcp,59
855468,1/2/2019 9:00,37.38606,-122.01739,Santa Clara,Construction Diversion Failure,BREAK IN MAIN 6' VCP,No,Category 3,25,25,25,0,6,VCP,50
856545,1/2/2019 13:17,38.59764444,-121.3555028,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
855380,1/2/2019 13:30,37.75806,-122.25923,Alameda,Grease Deposition (FOG), ,No,Category 3,64,64,64,0,4,VCP, 
855022,1/2/2019 14:20,38.066867,-122.12952,Solano,Pipe Structural Problem/Failure,An abandoned valve asset failed to be seated when adjacent private force main was re-instated. This caused flow into an abandoned open ended force main that discharged to adjacent creek.,No,Category 1,0,836,0,836,6,AC,25
856546,1/2/2019 14:30,38.61908889,-121.4724667,Sacramento,Root intrusion, ,No,Category 3,10,47,44,0, , , 
855011,1/2/2019 16:30,38.36325,-121.97607,Solano,Root Intrusion, ,No,Category 3,29,29,29,0,4,vcp, 
855004,1/2/2019 19:27,37.26636,-121.97526,Santa Clara,Grease Deposition (FOG), ,No,Category 3,203,203,203,0,8,VCP,60
855006,1/2/2019 19:40,37.8243,-122.24975,Alameda,Root Intrusion, ,No,Category 1,0,280,140,140,8,VCP, 
855219,1/3/2019 0:00,36.619055,-121.909896,Monterey,Root Intrusion, ,No,Category 3,275,275,275,0, , , 
855094,1/3/2019 0:00,37.0046,-121.57655,Santa Clara,Debris-Rags, ,No,Category 1,0,10,0,10,6,vcp,50
856550,1/3/2019 9:00,38.67102222,-121.2907139,Sacramento,Debris-General, ,No,Category 3,5,51,50,0, , , 
855354,1/3/2019 10:50,37.7101063,-122.1705621,Alameda,Root Intrusion, ,No,Category 3,20,40,40,0,8,VCP,40
855240,1/3/2019 14:00,38.449922,-121.409886,Sacramento,Debris-General, ,No,Category 1,8,2695,325,2366, , , 
855028,1/3/2019 14:00,33.971206,-118.37508,Los Angeles,Other (specify below),Object in Line,No,Category 3,935,935,0,0,10,VCP,72
855083,1/3/2019 15:00,38.35941,-122.0157,Solano,Root Intrusion, ,No,Category 3,38,38,0,0,8,vcp, 
855151,1/3/2019 15:00,38.669556,-121.284514,Sacramento,Root Intrusion, ,No,Category 1,6,513,3,507, , , 
856549,1/3/2019 21:00,38.59643056,-121.2971111,Sacramento,Root intrusion, ,No,Category 3,10,10,5,0, , , 
855045,1/4/2019 0:00,37.91618,-122.53858,Marin,Grease Deposition (FOG), ,No,Category 1,0,25,13,20,6,Clay, 
855634,1/4/2019 0:00,37.444468,-122.159508,Santa Clara,Root Intrusion, ,No,Category 3,5,5,5,0, , , 
855631,1/4/2019 0:00,37.424465,-122.098614,Santa Clara,Debris-General, ,No,Category 3,5,5,5,0, , , 
855044,1/4/2019 0:00,40.41996,-120.66019,Lassen,Debris-Rags, ,No,Category 3,15,15,0,0, , , 
855092,1/4/2019 0:00,33.62349,-117.69656,Orange,Grease Deposition (FOG), ,No,Category 1,0,310,100,210, , , 
855206,1/4/2019 0:00,32.7816,-117.08049,San Diego,Pipe Structural Problem/Failure,CRACK IN PIPE / MAIN BREAK,No,Category 1,0,2316,2020,296,8,VC, 
855059,1/4/2019 3:30,38.35453,-120.93214,Amador,Root Intrusion, ,No,Category 3,3,3,3,0,6,Clay,63
855053,1/4/2019 6:50,32.70384,-116.99547,San Diego,Pipe Structural Problem/Failure, ,No,Category 2,2681,2681,2300,0,6,DI,30
856553,1/4/2019 7:00,38.70226944,-121.2885111,Sacramento,Root intrusion, ,No,Category 3,44,44,39,0, , , 
856548,1/4/2019 8:00,38.60061389,-121.411025,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
856547,1/4/2019 8:30,38.52055556,-121.4444528,Sacramento,Root intrusion, ,No,Category 3,8,10,8,0, , , 
855061,1/4/2019 9:08,33.59761,-117.87025,Orange,Other (specify below),"Roots, Grease, & Wipes",No,Category 1,0,425,50,375,8,VCP,50
855052,1/4/2019 9:37,33.99243,-118.475593,Los Angeles,Debris-General, ,No,Category 3,40,40,40,0,6,VCP,91
855165,1/4/2019 12:05,33.997176,-117.372498,Riverside,Pipe Structural Problem/Failure, ,No,Category 1,0,1,0,1,8,VCP,24
856551,1/4/2019 13:40,38.59246944,-121.3679722,Sacramento,Operator error, ,No,Category 3,2,2,2,0, , , 
855347,1/4/2019 13:50,38.09461,-122.23847,Solano,Root Intrusion, ,No,Category 3,168,168,148,0,4,vcp,80
855085,1/4/2019 13:55,38.04475,-122.16222,Solano,Grease Deposition (FOG), ,No,Category 2,1388,1388,1388,0,8,SDR 35,31
856552,1/4/2019 15:00,38.61006111,-121.3003389,Sacramento,Root intrusion, ,No,Category 3,6,6,4,0, , , 
855192,1/4/2019 16:06,33.94259,-118.07266,Los Angeles,Grease Deposition (FOG), ,No,Category 1,300,700,300,400, , , 
855144,1/5/2019 0:00,37.00176,-121.97559,Santa Cruz,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),"At an unknown time and date, PG&E guide wire auger pole had been secured to the ground above the sewer main and damaged the main line. There was evidence of roots and rags build up at the point of damage in the main line.",No,Category 1,0,18850,100,18850,6,Clay, 
856220,1/5/2019 9:56,38.8071,-121.29547,Placer,Debris from Lateral, ,No,Category 3,2,2,0,0,4,VCP,13
855180,1/5/2019 10:10,38.59664,-121.52825,Yolo,Grease Deposition (FOG), ,No,Category 3,1,1,1,0,4,clay,40
855050,1/6/2019 10:50,32.76073,-117.08165,San Diego,Other (specify below),ROOTS,No,Category 3,780,780,0,0,12,VC, 
856554,1/6/2019 11:00,38.50786944,-121.4457806,Sacramento,Root intrusion, ,No,Category 3,67,67,67,0, , , 
855054,1/6/2019 11:24,34.119236,-118.360734,Los Angeles,Root Intrusion, ,No,Category 1,0,224,0,224,8,VCP,70
855051,1/6/2019 11:30,32.76147,-117.07874,San Diego,Other (specify below),ROOTS,No,Category 3,525,525,0,0,6,VC, 
855805,1/6/2019 15:15,33.934938,-118.122417,Los Angeles,Grease Deposition (FOG),,No,Category 2,4500,5250,5250,0, , , 
855663,1/6/2019 19:00,38.638169,-121.264372,Sacramento,Grease Deposition (FOG), ,No,Category 1,20,626,10,606, , , 
855067,1/6/2019 19:48,32.85662,-117.25487,San Diego,Other (specify below),HEAVY ROOTS,No,Category 3,360,360,360,0,6,VC, 
855115,1/6/2019 20:00,33.770095,-117.955107,Orange,Grease Deposition (FOG), ,No,Category 3,25,25,25,0,6,VCP,94
855633,1/7/2019 0:00,37.450849,-122.155548,Santa Clara,Root Intrusion, ,No,Category 3,9,9,1,0, , , 
855215,1/7/2019 1:30,38.587989,-121.403419,Sacramento,Root Intrusion, ,No,Category 1,195,4590,180,4395, , , 
856557,1/7/2019 9:00,38.64603889,-121.2803111,Sacramento,Damage by others not related to CS Const/Maint.,contractor GM Construction bored through SASD lower lateral,No,Category 3,1,1,1,0, , , 
856555,1/7/2019 11:21,38.60955833,-121.4191139,Sacramento,Debris-General,debris hung up on offset,No,Category 3,6,6,5,0, , , 
855140,1/7/2019 15:19,37.99043,-121.83413,Contra Costa,Root Intrusion, ,No,Category 3,6,6,6,0,4,VCP, 
855146,1/7/2019 17:00,37.94062,-121.27778,San Joaquin,Grease Deposition (FOG),Spill was caused by grease in mainline.,No,Category 3,103,103,103,0,6,VCP, 
855991,1/8/2019 0:00,36.84145,-121.57678,San Benito,Operator Error, ,No,Category 3,200,200,0,0, , , 
856560,1/8/2019 7:00,38.49043611,-121.4620111,Sacramento,Debris-General, ,No,Category 3,24,333,325,0, , , 
855267,1/8/2019 7:36,37.37596,-121.84076,Santa Clara,Grease Deposition (FOG), ,No,Category 1,1958,2026,72,68, , , 
856559,1/8/2019 8:00,38.52586111,-121.4617278,Sacramento,Root intrusion, ,No,Category 3,11,11,9,0, , , 
855352,1/8/2019 9:30,35.34761,-118.99206,Kern,Debris-Rags, ,No,Category 3,517,517,517,0,6,VCP,56
856561,1/8/2019 13:00,38.60203056,-121.3336222,Sacramento,Root intrusion, ,No,Category 3,8,8,5,0, , , 
855681,1/8/2019 16:40,38.02298,-121.87541,Contra Costa,Debris-Wipes/Non-Dispersables, ,No,Category 3,2,2,2,0,4,VCP, 
855253,1/8/2019 20:37,32.7348,-117.12736,San Diego,Root Intrusion,ROOT BLOCKAGE.,No,Category 2,16150,16150,12950,0,8,CP, 
855164,1/9/2019 0:00,33.52438,-117.76475,Orange,Debris-General,Roots in Mainline,No,Category 1,300,600,300,300, , , 
856562,1/9/2019 6:00,38.69325833,-121.2952306,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
855250,1/9/2019 7:00,38.456639,-121.350928,Sacramento,Debris-General, ,No,Category 1,10,84,42,38, , , 
856564,1/9/2019 9:40,38.57891944,-121.3962306,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
855193,1/9/2019 10:30,34.100884,-117.296665,San Bernardino,Pipe Structural Problem/Failure,"The cause of the SSO was a partial structural failure of the lower half of the bell joint on a 24-inch vitrified clay pipe. This caused the remaining pipe material to function as a  butt  joint (spigot to  spigot), which permitted uncontrolled flow of a small portion of the fast-moving flow of untreated wastewater from the bottom of the 24-inch pipe.",No,Category 1,0,66145,65407,738,24,vcp, 
856565,1/9/2019 11:24,38.67515278,-121.3771139,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
855531,1/10/2019 9:00,33.89258,-118.41307,Los Angeles,Debris-General, ,No,Category 3,100,100,0,0, , , 
855272,1/10/2019 10:28,38.02927,-121.31214,San Joaquin,Root Intrusion,The lateral has grade defects causing grease deposition along the first 19 feet of pipe with heavy root intrusion.,No,Category 3,8,8,8,0,4,VCP, 
855197,1/10/2019 11:15,38.23679,-122.64377,Sonoma,Grease Deposition (FOG),grease build up,No,Category 3,33,33,13,0,6,vcp, 
855220,1/10/2019 12:00,33.88062,-118.07196,Los Angeles,Pipe Structural Problem/Failure,Failed saddle connection of an air release line,No,Category 3,10,10,10,0,18,Cast Iron,48
856508,1/10/2019 13:38,38.1352,-121.302,San Joaquin,Debris-Rags, ,No,Category 3,33,36,36,0,8, , 
856540,1/10/2019 16:14,38.13243,-121.30177,San Joaquin,Grease Deposition (FOG), ,No,Category 3,50,56,56,0, , , 
855274,1/10/2019 20:00,38.04238,-121.34083,San Joaquin,Debris-General,This lateral has grade issues causing debris and grease to settle out.,No,Category 3,0,18,18,0,4,VCP, 
855245,1/11/2019 0:00,40.41965,-120.67029,Lassen,Root Intrusion, ,No,Category 3,20,20,15,0, , , 
856567,1/11/2019 7:00,38.50572222,-121.4192833,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
855636,1/11/2019 9:48,37.419745,-122.120419,Santa Clara,Root Intrusion, ,No,Category 3,22,22,8,0, , , 
856566,1/11/2019 12:30,38.66820556,-121.3048583,Sacramento,Root intrusion, ,No,Category 3,16,17,11,0, , , 
856568,1/11/2019 15:00,38.66477778,-121.3047667,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
856570,1/11/2019 16:00,38.68190833,-121.2340889,Sacramento,Root intrusion, ,No,Category 3,8,105,101,0, , , 
856619,1/11/2019 17:30,37.66209,-122.38965,San Mateo,Debris-General, ,No,Category 3,1,1,1,0,4,VCP, 
856571,1/12/2019 10:00,38.61390278,-121.4102056,Sacramento,Root intrusion, ,No,Category 3,5,5,4,0, , , 
856572,1/12/2019 12:00,38.49043333,-121.4620056,Sacramento,Debris-General, ,No,Category 3,5,5,2,0, , , 
855930,1/12/2019 12:00,38.74992,-121.29571,Placer,Root Intrusion, ,No,Category 3,1,1,1,0, , , 
856573,1/12/2019 14:30,38.48955833,-121.4029611,Sacramento,Vandalism,"stick found at tap , call (SR 233249) from previous day a wooden chair leg was found in private C/O",No,Category 3,4,4,1,0, , , 
855298,1/12/2019 16:22,38.02562,-121.32487,San Joaquin,Root Intrusion,Root intrusion at 13 feet.,No,Category 3,7,7,7,0,4,VCP, 
855762,1/12/2019 17:20,37.467503,-122.269281,San Mateo,Other (specify below),Roots and toilet paper,No,Category 3,246,246,0,0, , , 
855262,1/13/2019 9:50,33.92471,-117.9328,Orange,Grease Deposition (FOG), ,No,Category 3,15,15,15,0,8,VCP,60
855258,1/13/2019 12:20,34.077415,-118.270259,Los Angeles,Grease Deposition (FOG), ,No,Category 3,25,25,0,0,8,VCP,107
855313,1/13/2019 13:00,37.97450531,-122.5463205,Marin,Root Intrusion, ,No,Category 1,0,2433,0,2433,6,VCP, 
856574,1/13/2019 15:00,38.44891389,-121.4422222,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
855683,1/13/2019 16:40,40.589556,-122.334764,Shasta,Debris-Rags, ,No,Category 3,20,200,200,0,10,SDR,30
855286,1/13/2019 19:30,38.03311,-121.3587,San Joaquin,Grease Deposition (FOG),There are grade issues causing grease deposition and debris settling out.,No,Category 3,21,21,21,0,4,VCP, 
855630,1/14/2019 0:00,37.424465,-122.098614,Santa Clara,Root Intrusion, ,No,Category 3,7,7,7,0, , , 
856575,1/14/2019 7:00,38.62315556,-121.3198194,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
855292,1/14/2019 7:20,38.9576,-122.6365,Lake,Grease Deposition (FOG), ,No,Category 2,9500,9500,9500,0, , , 
855606,1/14/2019 8:00,32.670598,-117.101534,San Diego,Grease Deposition (FOG), ,No,Category 3,30,30,30,0, , , 
855283,1/14/2019 9:30,37.54237,-122.36068,San Mateo,Root Intrusion, ,No,Category 3,643,643,643,0,8,clay, 
856716,1/14/2019 10:15,36.8697,-120.46158,Fresno,Grease Deposition (FOG), ,No,Category 3,20,20,20,0,6,pvc,10
856331,1/14/2019 11:05,34.24071,-117.21714,San Bernardino,Root Intrusion, ,No,Category 3,20,20,20,0,8,Clay,53
856576,1/14/2019 12:00,38.49726389,-121.4807806,Sacramento,Debris-General, ,No,Category 3,6,6,5,0, , , 
856577,1/14/2019 12:00,38.53131111,-121.4228972,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
855350,1/14/2019 14:20,38.13239,-122.2415,Solano,Root Intrusion, ,No,Category 1,0,3150,200,2950, , , 
856747,1/14/2019 15:10,38.058056,-120.542222,Calaveras,Other (specify below),Assuming heavy equipment,No,Category 1,0,67750,0,67750, , , 
855345,1/14/2019 17:05,37.6581,-121.87453,Alameda,Root Intrusion, ,No,Category 1,40,340,50,290,10,VCP,52
855675,1/15/2019 6:45,38.75699,-121.30591,Placer,Debris-Wipes/Non-Dispersables, ,No,Category 3,29,29,25,0, , , 
855342,1/15/2019 8:19,34.10747,-118.296296,Los Angeles,Debris-General, ,No,Category 3,65,65,65,0,8,CON,98
855671,1/15/2019 9:15,34.0739,-117.31365,San Bernardino,Pump Station Failure-Mechanical, ,No,Category 3,100,100,50,0,8,vcp,35
855470,1/15/2019 21:00,36.74674,-119.82435,Fresno,Vandalism, ,No,Category 2,2121,2121,2121,0,8,VCP,47
855654,1/16/2019 0:00,37.86048,-120.22132,Tuolumne,Pipe Structural Problem/Failure,Failed Bell Fitting on 4 PVC Force Main(6  Crack),No,Category 1,31750,48000,34750,16250,4,PVC,30
